opening,trap_name,clean_moves,commented_moves,metadata
Opening (B07),Opening (B07),1. e4 d6 2. d4 Nf6 3. Nc3 Nc6 4. Bc4 e6 5. Nf3 Qe7 6. O-O g6 7. Bg5 e5 8. Nd5,1. e4 d6 2. d4 Nf6 3. Nc3 Nc6 4. Bc4 e6 5. Nf3 Qe7 6. O-O g6 7. Bg5 e5 8. Nd5,"Wall, Bill - Stonewolf, Internet 1996"
Opening (B06),Opening (B06),1. e4 d6 2. d4 g6 3. Nc3 Bg7 4. Bc4 c6 5. Nf3 b5 6. Nxb5 cxb5 7. Bd5,1. e4 d6 2. d4 g6 3. Nc3 Bg7 4. Bc4 c6 5. Nf3 b5 6. Nxb5 cxb5 7. Bd5,"Wall, Bill - Reyes, J., San Antonio 1993"
Opening (B06),Opening (B06),1. e4 d6 2. d4 g6 3. Nc3 Bg7 4. f4 Nh6 5. Nf3 O-O 6. Bd3 c5 7. f5 e6 8. f6 Qxf6 9. Bg5,1. e4 d6 2. d4 g6 3. Nc3 Bg7 4. f4 Nh6 5. Nf3 O-O 6. Bd3 c5 7. f5 e6 8. f6 Qxf6 9. Bg5,"Wall, Bill - Brooks, R., Thailand 1974"
Opening (B00),Opening (B00),1. e4 d6 2. d4 g6 3. Nf3 Bg7 4. Bc4 Nd7 5. Bxf7+ Kxf7 6. Ng5+ Kf6 7. Qf3#,1. e4 d6 2. d4 g6 3. Nf3 Bg7 4. Bc4 Nd7 5. Bxf7+ Kxf7 6. Ng5+ Kf6 7. Qf3#,"Arnason - Pribyl, Latvia 1990"
Opening (B00),Opening (B00),1. e4 d6 2. d4 g6 3. Nf3 Bg7 4. Bc4 Bg4 5. Bxf7+ Kf8 6. Bb3 Bf6 7. h3 Bd7 8. e5 Bg7 9. Ng5,1. e4 d6 2. d4 g6 3. Nf3 Bg7 4. Bc4 Bg4 5. Bxf7+ Kf8 6. Bb3 Bf6 7. h3 Bd7 8. e5 Bg7 9. Ng5,"Laszlo - Biro, Budapest 1940"
Opening (B00),Opening (B00),1. e4 d6 2. Nf3 Nd7 3. Nc3 g6 4. Bc4 Bg7 5. d4 a5 6. Ng5 Nh6 7. Bxf7+ Nxf7 8. Ne6,1. e4 d6 2. Nf3 Nd7 3. Nc3 g6 4. Bc4 Bg7 5. d4 a5 6. Ng5 Nh6 7. Bxf7+ Nxf7 8. Ne6,"Klabunde - Snyder, Denver 1983"
Opening (B00),Opening (B00),1. e4 d6 2. Nf3 Nf6 3. c3 Nxe4 4. Qa4+,1. e4 d6 2. Nf3 Nf6 3. c3 Nxe4 4. Qa4+,"Welling - Veugen, Utrecht 1979"
Opening (B00),Opening (B00),1. e4 d6 2. Nf3 g6 3. Bc4 Nd7 4. Bxf7+ Kxf7 5. Ng5+,1. e4 d6 2. Nf3 g6 3. Bc4 Nd7 4. Bxf7+ Kxf7 5. Ng5+,"Lusgin - Joffe, Minsk 1968"
Opening (B00),Opening (B00),1. e4 d6 2. Nf3 g6 3. Bc4 Bg4 4. Bxf7+ Kxf7 5. Ng5+ Ke8 6. Qxg4 Nf6 7. Qe6 Qd7 8. Qf7+ Kd8 9. Ne6+ Kc8 10. Nxf8,1. e4 d6 2. Nf3 g6 3. Bc4 Bg4 4. Bxf7+ Kxf7 5. Ng5+ Ke8 6. Qxg4 Nf6 7. Qe6 Qd7 8. Qf7+ Kd8 9. Ne6+ Kc8 10. Nxf8,"Miannay - Brunneay, Torey 1991"
Opening (B06),Opening (B06),1. e4 g6 2. d4 Bg7 3. Nc3 c6 4. f4 d6 5. Be2 Qb6 6. Nf3 Bg4 7. Na4 Qa5+ 8. c3 b5,1. e4 g6 2. d4 Bg7 3. Nc3 c6 4. f4 d6 5. Be2 Qb6 6. Nf3 Bg4 7. Na4 Qa5+ 8. c3 b5,"Hallier - Fegebank, Germany 1991"
Opening (B06),Opening (B06),1. e4 g6 2. d4 Bg7 3. Nc3 d6 4. Bc4 Nd7 5. Nf3 Ngf6 6. e5 dxe5 7. dxe5 Ng4 8. Bxf7+ Kxf7 9. Ng5+ Kg8 10. Qd5+,1. e4 g6 2. d4 Bg7 3. Nc3 d6 4. Bc4 Nd7 5. Nf3 Ngf6 6. e5 dxe5 7. dxe5 Ng4 8. Bxf7+ Kxf7 9. Ng5+ Kg8 10. Qd5+,"Sylvan - Flaata, Copenhagen 1994"
Opening (A41),Opening (A41),1. e4 g6 2. d4 Bg7 3. Nf3 d6 4. c4 Bg4 5. Be2 Nc6 6. Be3 e5 7. Nxe5 dxe5 8. Bxg4 exd4 9. Bf4 h5 10. Be2 d3,1. e4 g6 2. d4 Bg7 3. Nf3 d6 4. c4 Bg4 5. Be2 Nc6 6. Be3 e5 7. Nxe5 dxe5 8. Bxg4 exd4 9. Bf4 h5 10. Be2 d3,"Seltzer - Ivanov, A., Philadelphia 1993"
Opening (B06),Opening (B06),1. e4 g6 2. d4 f5 3. exf5 gxf5 4. Qh5#,1. e4 g6 2. d4 f5 3. exf5 gxf5 4. Qh5#,"Sternenberg - Russo, Sacramento 1993"
Opening (B06),Opening (B06),1. e4 g6 2. d4 Bg7 3. Nf3 d6 4. Nc3 Nd7 5. Bc4 Ngf6 6. e5 dxe5 7. dxe5 Nh5 8. Bxf7+ Kxf7 9. Ng5+ Kg8 10. Qd5+ Kf8 11. Qf7#,1. e4 g6 2. d4 Bg7 3. Nf3 d6 4. Nc3 Nd7 5. Bc4 Ngf6 6. e5 dxe5 7. dxe5 Nh5 8. Bxf7+ Kxf7 9. Ng5+ Kg8 10. Qd5+ Kf8 11. Qf7#,"Cheron - Polikier, Chamonix 1927"
Opening (A00),Opening (A00),1. b4 c6 2. Bb2 Qb6 3. a3 a5 4. c4 e6 5. c5 Bxc5 6. Bxg7 Bxf2#,1. b4 c6 2. Bb2 Qb6 3. a3 a5 4. c4 e6 5. c5 Bxc5 6. Bxg7 Bxf2#,"Brichinova - Alexandrova, Bulgaria 1979"
Opening (A00),Opening (A00),1. b4 e5 2. a4 d5 3. c4 dxc4 4. Qc2 Nc6 5. Qxc4 Be6 6. Qc2 Nd4 7. Qd1 Bb3,1. b4 e5 2. a4 d5 3. c4 dxc4 4. Qc2 Nc6 5. Qxc4 Be6 6. Qc2 Nd4 7. Qd1 Bb3,"Campbell - Blaine, R., Ohio 1982"
Opening (A00),Opening (A00),1. b4 e5 2. Bb2 Bxb4 3. f4 d6 4. e4 Nc6 5. f5 Qh4+ 6. g3 Qxe4+,1. b4 e5 2. Bb2 Bxb4 3. f4 d6 4. e4 Nc6 5. f5 Qh4+ 6. g3 Qxe4+,"Meybohm - Grosch, Zittau 1988"
Opening (A00),Opening (A00),1. b4 e5 2. Bb2 Bxb4 3. f4 d6 4. e4 Nf6 5. Qe2 O-O 6. f5 d5 7. Bxe5 Re8 8. Bxf6 Qxf6 9. c3 Rxe4,1. b4 e5 2. Bb2 Bxb4 3. f4 d6 4. e4 Nf6 5. Qe2 O-O 6. f5 d5 7. Bxe5 Re8 8. Bxf6 Qxf6 9. c3 Rxe4,"Meybohm - Kucharkowski, Germany 1988"
Opening (A00),Opening (A00),1. b4 e5 2. Bb2 d6 3. c4 Nc6 4. a3 f6 5. Nf3 g5 6. e3 h5 7. Be2 e4 8. Nxg5 fxg5 9. Bxh8,1. b4 e5 2. Bb2 d6 3. c4 Nc6 4. a3 f6 5. Nf3 g5 6. e3 h5 7. Be2 e4 8. Nxg5 fxg5 9. Bxh8,"Wall, Bill - Carradore, San Antonio 1995"
Opening (A00),Opening (A00),1. b4 e5 2. Bb2 e4 3. c4 Nf6 4. b5 d5 5. cxd5 Nxd5 6. f3 e3 7. Qa4 Bb4 8. a3 exd2+ 9. Nxd2 Qh4+ 10. g3 Bxd2+ 11. Kxd2 Qxa4,1. b4 e5 2. Bb2 e4 3. c4 Nf6 4. b5 d5 5. cxd5 Nxd5 6. f3 e3 7. Qa4 Bb4 8. a3 exd2+ 9. Nxd2 Qh4+ 10. g3 Bxd2+ 11. Kxd2 Qxa4,"Ikes - Groncki, Berlin 1960"
Opening (A00),Opening (A00),1. b4 e5 2. Bb2 e4 3. e3 d5 4. Ne2 Bxb4 5. Bxg7,1. b4 e5 2. Bb2 e4 3. e3 d5 4. Ne2 Bxb4 5. Bxg7,"Goudreau - Summers, USA 1996"
Opening (A00),Opening (A00),1. b4 e5 2. Bb2 f6 3. b5 a6 4. bxa6 bxa6 5. e3 Bc5 6. Bc4 d5 7. Bb3 d4 8. exd4 exd4 9. Qh5+ g6 10. Qxc5,1. b4 e5 2. Bb2 f6 3. b5 a6 4. bxa6 bxa6 5. e3 Bc5 6. Bc4 d5 7. Bb3 d4 8. exd4 exd4 9. Qh5+ g6 10. Qxc5,"Wall, Bill - Hatherill, Chuck, Dayton 1980"
Opening (C44),Opening (C44),1. e4 e5 2. Nf3 Nc6 3. c3 Bc5 4. d3 d6 5. b4 Bb6 6. b5 Nce7 7. c4 Bg4 8. Qe2 Bxf3 9. Qxf3 Bd4,1. e4 e5 2. Nf3 Nc6 3. c3 Bc5 4. d3 d6 5. b4 Bb6 6. b5 Nce7 7. c4 Bg4 8. Qe2 Bxf3 9. Qxf3 Bd4,"Ocogmas - Wall, Bill, Internet 1996"
Opening (C44),Opening (C44),1. e4 e5 2. Nf3 Nc6 3. c3 d5 4. Qa4 Qd6 5. exd5 Qxd5 6. Bc4 Qe4+ 7. Kd1 Bd7 8. Bxf7+ Kxf7 9. Qxe4,1. e4 e5 2. Nf3 Nc6 3. c3 d5 4. Qa4 Qd6 5. exd5 Qxd5 6. Bc4 Qe4+ 7. Kd1 Bd7 8. Bxf7+ Kxf7 9. Qxe4,"Komarek - Korn, Germany 1992"
Opening (C44),Opening (C44),1. e4 e5 2. Nf3 Nc6 3. c3 d5 4. Qa4 dxe4 5. Nxe5 Qd5 6. Nxc6 Qxc6 7. Bb5,1. e4 e5 2. Nf3 Nc6 3. c3 d5 4. Qa4 dxe4 5. Nxe5 Qd5 6. Nxc6 Qxc6 7. Bb5,"Sturrell - NN, Boras 1956"
Opening (C44),Opening (C44),1. e4 e5 2. Nf3 Nc6 3. c3 Nf6 4. d4 exd4 5. e5 Ne4 6. Qe2 d5 7. exd6 Bf5 8. Nbd2 Bxd6 9. Nxe4 Bxe4 10. Qxe4+,1. e4 e5 2. Nf3 Nc6 3. c3 Nf6 4. d4 exd4 5. e5 Ne4 6. Qe2 d5 7. exd6 Bf5 8. Nbd2 Bxd6 9. Nxe4 Bxe4 10. Qxe4+,"Wall, Bill - Dphfrn, Internet 1997"
Opening (C44),Opening (C44),1. e4 e5 2. Nf3 Nc6 3. c3 Nf6 4. d4 Nxe4 5. d5 Nb8 6. Nxe5 Bc5 7. Nd3 Bb6 8. Be2 d6 9. Qa4+,1. e4 e5 2. Nf3 Nc6 3. c3 Nf6 4. d4 Nxe4 5. d5 Nb8 6. Nxe5 Bc5 7. Nd3 Bb6 8. Be2 d6 9. Qa4+,"Kahn - Massachaele, Corr. 1988"
Opening (C44),Opening (C44),1. e4 e5 2. Nf3 Nc6 3. c3 Nf6 4. d4 Nxe4 5. d5 Nb8 6. Nxe5 Qe7 7. Qd4 d6 8. Qxe4 f5 9. Bb5+ Kd8 10. Bg5,1. e4 e5 2. Nf3 Nc6 3. c3 Nf6 4. d4 Nxe4 5. d5 Nb8 6. Nxe5 Qe7 7. Qd4 d6 8. Qxe4 f5 9. Bb5+ Kd8 10. Bg5,"Balabanov - Moros, Frunse 1984"
Opening (D20),Opening (D20),1. d4 d5 2. c4 dxc4 3. Nc3 c5 4. e3 cxd4 5. Bxc4 dxc3 6. Bxf7+ Kxf7 7. Qxd8,1. d4 d5 2. c4 dxc4 3. Nc3 c5 4. e3 cxd4 5. Bxc4 dxc3 6. Bxf7+ Kxf7 7. Qxd8,"Donnelly - Pollington, England 1963"
Opening (D20),Opening (D20),1. d4 d5 2. c4 dxc4 3. e3 b5 4. a4 c6 5. axb5 cxb5 6. Qf3,1. d4 d5 2. c4 dxc4 3. e3 b5 4. a4 c6 5. axb5 cxb5 6. Qf3,"Greco - NN, Italy 1620"
Opening (D20),Opening (D20),1. d4 d5 2. c4 dxc4 3. e4 b5 4. Nc3 c6 5. b4 a5 6. Ba3 e6 7. Rb1 Na6 8. Nce2 Nxb4 9. Nf3 Nd3+ 10. Kd2 Bxa3,1. d4 d5 2. c4 dxc4 3. e4 b5 4. Nc3 c6 5. b4 a5 6. Ba3 e6 7. Rb1 Na6 8. Nce2 Nxb4 9. Nf3 Nd3+ 10. Kd2 Bxa3,"Hooker - McBride, Oregon 1974"
Opening (D20),Opening (D20),1. d4 d5 2. c4 dxc4 3. e4 e5 4. Nf3 Bg4 5. Bxc4 exd4 6. Qb3 Be7 7. Bxf7+ Kf8 8. Ne5 Bc8 9. Bxg8,1. d4 d5 2. c4 dxc4 3. e4 e5 4. Nf3 Bg4 5. Bxc4 exd4 6. Qb3 Be7 7. Bxf7+ Kf8 8. Ne5 Bc8 9. Bxg8,"Green - Varley, Internet 1996"
Opening (D21),Opening (D21),1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. a4 c6 5. e3 Bd7 6. Ne5 a6 7. axb5 cxb5 8. Qf3,1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. a4 c6 5. e3 Bd7 6. Ne5 a6 7. axb5 cxb5 8. Qf3,"Blackburne - Fleissig, Vienna 1873"
Opening (D21),Opening (D21),1. d4 d5 2. c4 dxc4 3. Nf3 c5 4. e3 Bg4 5. Bxc4 e6 6. Qa4+ Nd7 7. Ne5 Bf5 8. Nxd7 Qxd7 9. Bb5,1. d4 d5 2. c4 dxc4 3. Nf3 c5 4. e3 Bg4 5. Bxc4 e6 6. Qa4+ Nd7 7. Ne5 Bf5 8. Nxd7 Qxd7 9. Bb5,"Atkins - Gunsberg, Hanover 1902"
Opening (D21),Opening (D21),1. d4 d5 2. c4 dxc4 3. Nf3 c6 4. e3 Be6 5. Ng5 Qa5+,1. d4 d5 2. c4 dxc4 3. Nf3 c6 4. e3 Be6 5. Ng5 Qa5+,"Farago - Blumberg, Budapest 1994"
Opening (D23),Opening (D23),1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. Qa4+ Nbd7 5. Nc3 e6 6. e4 c5 7. d5 exd5 8. e5 d4 9. Bxc4 dxc3 10. Ng5 Qe7 11. Bxf7+ Kd8 12. Ne6+,1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. Qa4+ Nbd7 5. Nc3 e6 6. e4 c5 7. d5 exd5 8. e5 d4 9. Bxc4 dxc3 10. Ng5 Qe7 11. Bxf7+ Kd8 12. Ne6+,"Sajter - Sliwe, Warsaw 1947"
Opening (D06),Opening (D06),1. d4 d5 2. c4 c5 3. dxc5 Nf6 4. Nf3 Nc6 5. Bg5 Ne4 6. Bf4 Qa5+ 7. Nbd2 Qxc5 8. Rc1 Qxf2#,1. d4 d5 2. c4 c5 3. dxc5 Nf6 4. Nf3 Nc6 5. Bg5 Ne4 6. Bf4 Qa5+ 7. Nbd2 Qxc5 8. Rc1 Qxf2#,"Grassel - Rust, Indiana 1974"
Opening (D06),Opening (D06),1. d4 d5 2. c4 c5 3. e3 cxd4 4. cxd5 Qa5+ 5. Qd2 Qxd5 6. exd4 Nc6 7. Nf3 Bf5 8. Nc3 Qa5 9. Bb5 e6 10. O-O Rd8 11. Ne5 Nge7 12. Nd5,1. d4 d5 2. c4 c5 3. e3 cxd4 4. cxd5 Qa5+ 5. Qd2 Qxd5 6. exd4 Nc6 7. Nf3 Bf5 8. Nc3 Qa5 9. Bb5 e6 10. O-O Rd8 11. Ne5 Nge7 12. Nd5,"Denker - Chiera, Washington, DC 1936"
Opening (D10),Opening (D10),1. d4 d5 2. c4 c6 3. Nc3 e5 4. dxe5 d4 5. Ne4 Bb4+ 6. Bd2 Bxd2+ 7. Qxd2 Bf5 8. Nd6+ Kf8 9. Nxf5,1. d4 d5 2. c4 c6 3. Nc3 e5 4. dxe5 d4 5. Ne4 Bb4+ 6. Bd2 Bxd2+ 7. Qxd2 Bf5 8. Nd6+ Kf8 9. Nxf5,"Mantia, A. - Baird, Dayton 1987"
Opening (D10),Opening (D10),1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. Bg5 Ne4 5. Nxe4 dxe4 6. e3 Qa5+,1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. Bg5 Ne4 5. Nxe4 dxe4 6. e3 Qa5+,"Pentebre - Weber, Siegen 1970"
Opening (D08),Opening (D08),1. d4 d5 2. c4 e5 3. e3 exd4 4. exd4 Nf6 5. Bg5 Be6 6. cxd5 Bxd5 7. Nc3 Nc6 8. Nxd5 Qxd5 9. Bxf6 Bb4+ 10. Ke2 Qe4#,1. d4 d5 2. c4 e5 3. e3 exd4 4. exd4 Nf6 5. Bg5 Be6 6. cxd5 Bxd5 7. Nc3 Nc6 8. Nxd5 Qxd5 9. Bxf6 Bb4+ 10. Ke2 Qe4#,"NN - Livingtone, England 1941"
Opening (D08),Opening (D08),1. d4 d5 2. c4 e5 3. dxe5 dxc4 4. Qxd8+ Kxd8 5. Nc3 Bb4 6. Bd2 Nc6 7. O-O-O Nxe5 8. Bg5+ Ke8 9. Rd8#,1. d4 d5 2. c4 e5 3. dxe5 dxc4 4. Qxd8+ Kxd8 5. Nc3 Bb4 6. Bd2 Nc6 7. O-O-O Nxe5 8. Bg5+ Ke8 9. Rd8#,"Katsampes, T. - Robinson, San Antonio 1993"
Opening (D08),Opening (D08),1. d4 d5 2. c4 e5 3. dxe5 d4 4. e4 Nc6 5. Ne2 Bc5 6. Nd2 Nxe5 7. Nb3 Bb4+ 8. Bd2 Nd3#,1. d4 d5 2. c4 e5 3. dxe5 d4 4. e4 Nc6 5. Ne2 Bc5 6. Nd2 Nxe5 7. Nb3 Bb4+ 8. Bd2 Nd3#,"Miller - Petersons, London 1959"
Opening (D08),Opening (D08),1. d4 d5 2. c4 e5 3. dxe5 d4 4. e4 Nc6 5. f4 Nxe5 6. fxe5 Qh4+ 7. Kd2 Qxe4 8. a3 Bf5 9. Nf3 Qe3#,1. d4 d5 2. c4 e5 3. dxe5 d4 4. e4 Nc6 5. f4 Nxe5 6. fxe5 Qh4+ 7. Kd2 Qxe4 8. a3 Bf5 9. Nf3 Qe3#,"Ganesan - Romo, Berkeley 1992"
Opening (D32),Opening (D32),1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 cxd4 5. dxe6 dxc3 6. exf7+ Ke7 7. fxg8=N+ Rxg8 8. Bg5+,1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 cxd4 5. dxe6 dxc3 6. exf7+ Ke7 7. fxg8=N+ Rxg8 8. Bg5+,"Fidlow - Mayer, Corr. 1950"
Opening (D33),Opening (D33),1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3 Nc6 6. g3 c4 7. e4 dxe4 8. Ng5 Qxd4 9. Bf4 Bb4 10. Ngxe4 Qxe4+,1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3 Nc6 6. g3 c4 7. e4 dxe4 8. Ng5 Qxd4 9. Bf4 Bb4 10. Ngxe4 Qxe4+,"Khalilbeili - Furman, Tbilisi 1956"
Opening (D50),Opening (D50),1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 h6 5. Bh4 g5 6. Bg3 Be7 7. Nb5 O-O 8. Nxc7 Bb4+,1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 h6 5. Bh4 g5 6. Bg3 Be7 7. Nb5 O-O 8. Nxc7 Bb4+,"Corrie - Wall, Bill, Thailand 1974"
Opening (D30),Opening (D30),1. d4 d5 2. c4 e6 3. Bf4 c5 4. Nc3 cxd4 5. Bxb8 dxc3 6. Be5 cxb2 7. Bxb2 Bb4+,1. d4 d5 2. c4 e6 3. Bf4 c5 4. Nc3 cxd4 5. Bxb8 dxc3 6. Be5 cxb2 7. Bxb2 Bb4+,"NN - Bruning, USA 1907"
Opening (D06),Opening (D06),1. d4 d5 2. c4 Bf5 3. Nc3 e6 4. Qb3 Nc6 5. cxd5 exd5 6. Nxd5 Be4 7. Nc3 Nxd4 8. Qa4+ b5 9. Nxb5 Nc2+,1. d4 d5 2. c4 Bf5 3. Nc3 e6 4. Qb3 Nc6 5. cxd5 exd5 6. Nxd5 Be4 7. Nc3 Nxd4 8. Qa4+ b5 9. Nxb5 Nc2+,"Kupel - Herrman, Germany 1970"
Opening (D06),Opening (D06),1. d4 d5 2. c4 Nf6 3. Nc3 e5 4. dxe5 Ng4 5. Nf3 Bb4 6. Bd2 Qe7 7. Nxd5 Bxd2+ 8. Qxd2 Qc5 9. e3 O-O 10. b4,1. d4 d5 2. c4 Nf6 3. Nc3 e5 4. dxe5 Ng4 5. Nf3 Bb4 6. Bd2 Qe7 7. Nxd5 Bxd2+ 8. Qxd2 Qc5 9. e3 O-O 10. b4,"Krejcik - Reti, Europe 1922"
Opening (D06),Opening (D06),1. d4 d5 2. c4 Nf6 3. cxd5 Nxd5 4. e4 Nf6 5. Bd3 Qxd4 6. Bb5+,1. d4 d5 2. c4 Nf6 3. cxd5 Nxd5 4. e4 Nf6 5. Bd3 Qxd4 6. Bb5+,"Wall, Bill - Rafe, Internet 1996"
Opening (D06),Opening (D06),1. d4 d5 2. c4 Nf6 3. cxd5 Qxd5 4. Nc3 Qd8 5. e4 e5 6. Qa4+ Bd7 7. Qb3 exd4 8. Qxb7 dxc3 9. Qxa8 cxb2 10. Bxb2 Bb4+ 11. Ke2 Bg4+ 12. Nf3 Qd2#,1. d4 d5 2. c4 Nf6 3. cxd5 Qxd5 4. Nc3 Qd8 5. e4 e5 6. Qa4+ Bd7 7. Qb3 exd4 8. Qxb7 dxc3 9. Qxa8 cxb2 10. Bxb2 Bb4+ 11. Ke2 Bg4+ 12. Nf3 Qd2#,"Schubert - Tipary, Szoenor 1938"
Opening (E12),Opening (E12),1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. a3 Bb7 5. Nc3 Ne4 6. Qc2 Nxc3 7. Qxc3 Be7 8. Bf4 Bf6 9. Qd2 d6 10. e3 Nd7 11. Be2 g5 12. Bg3 g4 13. Ng1 Bxg2,1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. a3 Bb7 5. Nc3 Ne4 6. Qc2 Nxc3 7. Qxc3 Be7 8. Bf4 Bf6 9. Qd2 d6 10. e3 Nd7 11. Be2 g5 12. Bg3 g4 13. Ng1 Bxg2,"Nurmberg - Rodl, Riedenburg 1947"
Opening (E12),Opening (E12),1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. Nc3 Bb4 5. Qc2 Bb7 6. Bg5 h6 7. Bh4 d6 8. Qa4+ Nc6 9. d5,1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. Nc3 Bb4 5. Qc2 Bb7 6. Bg5 h6 7. Bh4 d6 8. Qa4+ Nc6 9. d5,"Uhlmann - Andersen, Tel Aviv 1964"
Opening (E12),Opening (E12),1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. Nc3 Bb4 5. Bg5 Bb7 6. e3 h6 7. Bh4 d6 8. Qa4+ Nc6 9. d5,1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. Nc3 Bb4 5. Bg5 Bb7 6. e3 h6 7. Bh4 d6 8. Qa4+ Nc6 9. d5,"Friedman - Duncan, Dearborn 1992"
Opening (E12),Opening (E12),1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. Nc3 Bb7 5. g3 d5 6. cxd5 exd5 7. Bg2 c5 8. O-O cxd4 9. Nxd4 Be7 10. Nf5 O-O 11. Nxd5 Nxd5 12. Bxd5 Qd7 13. Bxb7 Qxb7 14. Qd5 Qc7 15. Qxa8 Nc6 16. Qxc6 Qxc6 17. Nxe7+ Kh8 18. Nxc6,1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. Nc3 Bb7 5. g3 d5 6. cxd5 exd5 7. Bg2 c5 8. O-O cxd4 9. Nxd4 Be7 10. Nf5 O-O 11. Nxd5 Nxd5 12. Bxd5 Qd7 13. Bxb7 Qxb7 14. Qd5 Qc7 15. Qxa8 Nc6 16. Qxc6 Qxc6 17. Nxe7+ Kh8 18. Nxc6,"Berlin - Aspengren, Corr 1928"
Opening (E15),Opening (E15),1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. g3 Ba6 5. Nbd2 Bb4 6. Qc2 d5 7. Qa4+,1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. g3 Ba6 5. Nbd2 Bb4 6. Qc2 d5 7. Qa4+,"Kraidman - Harestad, Gausdal 1991"
Opening (C40),Opening (C40),1. e4 e5 2. Nf3 d5 3. Nc3 d4 4. Nd5 c6,1. e4 e5 2. Nf3 d5 3. Nc3 d4 4. Nd5 c6,"WMM - Wall, Bill, Internet 1996"
Opening (C40),Opening (C40),1. e4 e5 2. Nf3 d5 3. exd5 Qxd5 4. Nc3 Qa5 5. Qe2 Nc6 6. d3 Bg4 7. Bd2 Nd4 8. Qxe5+ Qxe5+ 9. Nxe5 Nxc2#,1. e4 e5 2. Nf3 d5 3. exd5 Qxd5 4. Nc3 Qa5 5. Qe2 Nc6 6. d3 Bg4 7. Bd2 Nd4 8. Qxe5+ Qxe5+ 9. Nxe5 Nxc2#,"Abrikossowski - Parkov, Moscow 1938"
Opening (C40),Opening (C40),1. e4 e5 2. Nf3 d5 3. exd5 Bd6 4. Nc3 Nf6 5. d4 e4 6. Ne5 h6 7. Nb5 Bxe5 8. dxe5 Nxd5 9. Qxd5,1. e4 e5 2. Nf3 d5 3. exd5 Bd6 4. Nc3 Nf6 5. d4 e4 6. Ne5 h6 7. Nb5 Bxe5 8. dxe5 Nxd5 9. Qxd5,"Solderberg - Allen, Corr. 1990"
Opening (C40),Opening (C40),1. e4 e5 2. Nf3 d5 3. exd5 e4 4. Qe2 Qe7 5. Nd4 Nf6 6. Qb5+ Nbd7 7. Nc3 Qe5 8. Qc4 Nb6,1. e4 e5 2. Nf3 d5 3. exd5 e4 4. Qe2 Qe7 5. Nd4 Nf6 6. Qb5+ Nbd7 7. Nc3 Qe5 8. Qc4 Nb6,"MikhailTal - Wall, Bill, Internet 1996"
Opening (C40),Opening (C40),1. e4 e5 2. Nf3 d5 3. Nxe5 Bd6 4. d4 f6 5. Qh5+ Kf8 6. Qf7#,1. e4 e5 2. Nf3 d5 3. Nxe5 Bd6 4. d4 f6 5. Qh5+ Kf8 6. Qf7#,"Hindley - Ramsey, USA 1963"
Opening (D00),Opening (D00),1. d4 d5 2. Nc3 Nf6 3. Bf4 Bf5 4. e3 e6 5. Qe2 Nbd7 6. Qb5 Bxc2 7. Nf3 Qc8 8. Be2 a6 9. Qa5 b6,1. d4 d5 2. Nc3 Nf6 3. Bf4 Bf5 4. e3 e6 5. Qe2 Nbd7 6. Qb5 Bxc2 7. Nf3 Qc8 8. Be2 a6 9. Qa5 b6,"Vir - Wall, Bill, Internet 1996"
Opening (D01),Opening (D01),1. d4 d5 2. Nc3 Nf6 3. Bg5 c6 4. Bxf6 gxf6 5. e3 e5 6. Qh5 e4 7. f3 f5 8. fxe4 fxe4 9. Qe5+,1. d4 d5 2. Nc3 Nf6 3. Bg5 c6 4. Bxf6 gxf6 5. e3 e5 6. Qh5 e4 7. f3 f5 8. fxe4 fxe4 9. Qe5+,"Wade - Kincel, Europe 1962"
Opening (D00),Opening (D00),1. d4 d5 2. e3 e5 3. Qf3 e4 4. Qf4 Bd6,1. d4 d5 2. e3 e5 3. Qf3 e4 4. Qf4 Bd6,"Kusin - Warfalamejew, Rjasan 1973"
